Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-12-04,20,Monitor,Monitores,8,2531.94,20255.52,Belo Horizonte,Brasil,Ana
2023-08-19,20,Monitor,Monitores,1,3912.39,3912.39,Barcelona,Espanha,Carlos
2023-04-06,92,HD Sata,Armazenamento,2,4704.73,9409.46,Barcelona,Espanha,Carlos
2023-05-12,30,Notebook,Computadores,1,4752.05,4752.05,New York,Estados Unidos,Alice
2023-09-06,11,Teclado,Periféricos,8,2118.31,16946.48,New York,Estados Unidos,Bob
2023-09-12,10,Mouse,Periféricos,6,2872.46,17234.76,Valencia,Espanha,Carlos
2023-11-28,30,Notebook,Computadores,3,1309.79,3929.37,Barcelona,Espanha,Carlos
2023-10-21,50,Mesa,Móveis,8,1174.77,9398.16,Madrid,Espanha,María
2023-06-18,92,HD Sata,Armazenamento,2,2428.86,4857.72,Porto,Portugal,André
2023-08-23,92,HD Sata,Armazenamento,10,4618.47,46184.7,São Paulo,Brasil,João
2024-01-25,95,Memória,Armazenamento,4,2643.71,10574.84,Rio de Janeiro,Brasil,João
2023-08-08,90,HD SSD,Armazenamento,2,3042.27,6084.54,New York,Estados Unidos,Bob
2023-08-12,23,Cabo HDMI,Periféricos,1,484.62,484.62,Madrid,Espanha,María
2023-09-27,10,Mouse,Periféricos,2,4377.82,8755.64,São Paulo,Brasil,Carlos
2023-05-28,50,Mesa,Móveis,3,132.35,397.05,Los Angeles,Estados Unidos,John
2023-10-02,20,Monitor,Monitores,1,2944.51,2944.51,New York,Estados Unidos,John
2023-09-16,23,Cabo HDMI,Periféricos,7,2722.86,19060.02,Los Angeles,Estados Unidos,Bob
2023-11-17,11,Teclado,Periféricos,2,3928.23,7856.46,Porto,Portugal,Sofia
2023-11-10,90,HD SSD,Armazenamento,2,3243.77,6487.54,New York,Estados Unidos,John
2023-03-08,22,Cabo Energia,Periféricos,7,4263.69,29845.83,Chicago,Estados Unidos,John
2023-11-30,20,Monitor,Monitores,9,2983.95,26855.55,Coimbra,Portugal,André
2023-07-20,95,Memória,Armazenamento,4,3819.29,15277.16,São Paulo,Brasil,Carlos
2023-10-11,60,Cadeira,Móveis,2,3349.58,6699.16,Chicago,Estados Unidos,John
2023-10-08,23,Cabo HDMI,Periféricos,4,562.55,2250.2,Belo Horizonte,Brasil,Carlos
2023-04-22,90,HD SSD,Armazenamento,1,3596.94,3596.94,Belo Horizonte,Brasil,Carlos
2023-08-04,90,HD SSD,Armazenamento,10,4255.22,42552.2,São Paulo,Brasil,Carlos
2023-05-07,10,Mouse,Periféricos,3,2789.72,8369.16,Coimbra,Portugal,Sofia
2024-02-13,30,Notebook,Computadores,7,1795.08,12565.56,Rio de Janeiro,Brasil,Carlos
2024-02-07,40,Nobreak,Periféricos,6,554.02,3324.12,Barcelona,Espanha,David
2023-07-14,96,Placa de Vídeo,Periféricos,3,1386.66,4159.98,Valencia,Espanha,Carlos
2023-04-20,30,Notebook,Computadores,3,983.61,2950.83,Madrid,Espanha,María
2023-07-22,60,Cadeira,Móveis,3,1579.5,4738.5,Madrid,Espanha,María
2023-08-19,10,Mouse,Periféricos,6,2276.77,13660.62,Lisboa,Portugal,André
2023-03-03,50,Mesa,Móveis,7,2724.95,19074.65,Los Angeles,Estados Unidos,Bob
2024-01-03,11,Teclado,Periféricos,5,1302.57,6512.85,Barcelona,Espanha,Carlos
2023-03-27,50,Mesa,Móveis,8,1409.73,11277.84,Barcelona,Espanha,Carlos
2023-11-28,20,Monitor,Monitores,4,4905.76,19623.04,Lisboa,Portugal,Sofia
2023-11-25,11,Teclado,Periféricos,7,2266.11,15862.77,Lisboa,Portugal,Sofia
2023-11-20,80,Licença Office 365,Software,1,830.0,830.0,Madrid,Espanha,David
2023-05-14,23,Cabo HDMI,Periféricos,7,2027.93,14195.51,Rio de Janeiro,Brasil,João
2023-12-22,50,Mesa,Móveis,5,2429.79,12148.95,São Paulo,Brasil,João
2023-06-28,23,Cabo HDMI,Periféricos,10,4058.51,40585.1,Valencia,Espanha,Carlos
2023-08-06,90,HD SSD,Armazenamento,7,374.49,2621.43,Chicago,Estados Unidos,Bob
2023-07-03,95,Memória,Armazenamento,4,3960.86,15843.44,Rio de Janeiro,Brasil,João
2023-06-07,20,Monitor,Monitores,5,3218.62,16093.1,New York,Estados Unidos,John
2024-01-27,22,Cabo Energia,Periféricos,4,2987.5,11950.0,Valencia,Espanha,Carlos
2023-07-12,30,Notebook,Computadores,1,4224.02,4224.02,São Paulo,Brasil,João
2023-06-25,95,Memória,Armazenamento,7,2369.19,16584.33,Chicago,Estados Unidos,Alice
2024-01-03,92,HD Sata,Armazenamento,5,3866.16,19330.8,Belo Horizonte,Brasil,Ana
2023-03-01,40,Nobreak,Periféricos,8,760.68,6085.44,Belo Horizonte,Brasil,João
2023-04-18,70,Licença Windows,Software,2,1635.37,3270.74,Rio de Janeiro,Brasil,Ana
2023-09-13,50,Mesa,Móveis,7,4459.78,31218.46,São Paulo,Brasil,Carlos
2023-12-07,95,Memória,Armazenamento,5,2048.0,10240.0,Porto,Portugal,André
2024-02-15,10,Mouse,Periféricos,10,2294.49,22944.9,Rio de Janeiro,Brasil,João
2023-03-28,22,Cabo Energia,Periféricos,6,2708.64,16251.84,Lisboa,Portugal,Miguel
2023-08-06,11,Teclado,Periféricos,1,1483.51,1483.51,Los Angeles,Estados Unidos,John
2023-04-30,11,Teclado,Periféricos,1,1759.27,1759.27,Porto,Portugal,André
2023-07-17,96,Placa de Vídeo,Periféricos,2,3404.58,6809.16,Rio de Janeiro,Brasil,Ana
2023-06-13,92,HD Sata,Armazenamento,8,4917.3,39338.4,Los Angeles,Estados Unidos,Bob
2023-07-16,23,Cabo HDMI,Periféricos,5,4127.02,20635.1,Lisboa,Portugal,André
2023-07-01,50,Mesa,Móveis,6,2950.65,17703.9,Belo Horizonte,Brasil,Ana
2023-12-13,70,Licença Windows,Software,3,107.09,321.27,Lisboa,Portugal,Sofia
2023-04-29,10,Mouse,Periféricos,5,1078.94,5394.7,New York,Estados Unidos,John
2023-07-31,20,Monitor,Monitores,9,463.2,4168.8,Los Angeles,Estados Unidos,John
2023-10-18,50,Mesa,Móveis,7,2026.07,14182.49,Chicago,Estados Unidos,Bob
2023-05-15,90,HD SSD,Armazenamento,4,4457.07,17828.28,Lisboa,Portugal,André
2023-06-19,95,Memória,Armazenamento,10,2051.4,20514.0,Madrid,Espanha,David
2023-11-17,40,Nobreak,Periféricos,5,4421.11,22105.55,New York,Estados Unidos,Bob
2024-01-22,50,Mesa,Móveis,5,4057.72,20288.6,São Paulo,Brasil,Carlos
2024-01-16,35,Computador,Computadores,4,4164.57,16658.28,Belo Horizonte,Brasil,Ana
2023-12-27,92,HD Sata,Armazenamento,2,988.66,1977.32,Chicago,Estados Unidos,Alice
2023-11-23,95,Memória,Armazenamento,5,4415.6,22078.0,Barcelona,Espanha,Carlos
2023-08-15,11,Teclado,Periféricos,7,3752.27,26265.89,Valencia,Espanha,Carlos
2023-10-14,24,Cabo Rede,Periféricos,10,3914.77,39147.7,Belo Horizonte,Brasil,João
2023-11-20,10,Mouse,Periféricos,5,3313.18,16565.9,São Paulo,Brasil,Ana
2024-02-02,95,Memória,Armazenamento,3,201.07,603.21,Madrid,Espanha,David
2023-02-24,95,Memória,Armazenamento,2,2100.18,4200.36,Barcelona,Espanha,David
2023-09-03,22,Cabo Energia,Periféricos,7,3307.62,23153.34,Rio de Janeiro,Brasil,Ana
2024-02-11,10,Mouse,Periféricos,3,3231.66,9694.98,Belo Horizonte,Brasil,Ana
2023-02-19,50,Mesa,Móveis,9,4097.55,36877.95,Lisboa,Portugal,Sofia
2023-05-30,11,Teclado,Periféricos,3,1175.76,3527.28,Lisboa,Portugal,André
2023-08-09,95,Memória,Armazenamento,10,2491.99,24919.9,Valencia,Espanha,María
2023-07-06,90,HD SSD,Armazenamento,5,119.3,596.5,Chicago,Estados Unidos,Bob
2023-02-18,10,Mouse,Periféricos,4,433.25,1733.0,Los Angeles,Estados Unidos,John
2023-02-19,70,Licença Windows,Software,6,1704.39,10226.34,Valencia,Espanha,Carlos
2023-11-10,23,Cabo HDMI,Periféricos,7,235.56,1648.92,New York,Estados Unidos,Alice
2024-01-11,30,Notebook,Computadores,2,4231.82,8463.64,Chicago,Estados Unidos,Bob
2024-01-13,20,Monitor,Monitores,5,263.69,1318.45,Chicago,Estados Unidos,John
2023-04-13,96,Placa de Vídeo,Periféricos,1,1313.06,1313.06,Rio de Janeiro,Brasil,João
2024-02-04,10,Mouse,Periféricos,5,4514.88,22574.4,São Paulo,Brasil,Ana
2024-01-02,92,HD Sata,Armazenamento,9,4698.56,42287.04,Los Angeles,Estados Unidos,Alice
2023-04-12,95,Memória,Armazenamento,3,4155.23,12465.69,Lisboa,Portugal,Miguel
2024-01-14,40,Nobreak,Periféricos,5,2120.18,10600.9,Lisboa,Portugal,Miguel
2023-10-20,40,Nobreak,Periféricos,10,745.19,7451.9,Belo Horizonte,Brasil,Carlos
2023-04-02,92,HD Sata,Armazenamento,9,4547.67,40929.03,Madrid,Espanha,Carlos
2023-11-04,30,Notebook,Computadores,2,1383.95,2767.9,Lisboa,Portugal,André
2023-04-24,60,Cadeira,Móveis,8,361.04,2888.32,Los Angeles,Estados Unidos,Bob
2023-03-15,40,Nobreak,Periféricos,4,2845.39,11381.56,New York,Estados Unidos,John
2023-03-13,30,Notebook,Computadores,6,2645.57,15873.42,Chicago,Estados Unidos,Bob
2023-09-03,30,Notebook,Computadores,1,4342.19,4342.19,Coimbra,Portugal,Miguel
2023-12-11,95,Memória,Armazenamento,8,2647.67,21181.36,Coimbra,Portugal,André
2024-02-15,80,Licença Office 365,Software,7,1761.06,12327.42,Barcelona,Espanha,Carlos
2023-06-28,92,HD Sata,Armazenamento,5,2662.13,13310.65,Belo Horizonte,Brasil,Ana
2023-08-19,35,Computador,Computadores,4,896.66,3586.64,Barcelona,Espanha,Carlos
2024-02-08,92,HD Sata,Armazenamento,3,4217.68,12653.04,Coimbra,Portugal,Sofia
2023-07-16,23,Cabo HDMI,Periféricos,4,3641.63,14566.52,Chicago,Estados Unidos,Bob
2023-09-04,20,Monitor,Monitores,1,1153.84,1153.84,Lisboa,Portugal,Sofia
2023-06-16,80,Licença Office 365,Software,4,140.43,561.72,Barcelona,Espanha,David
2024-02-14,20,Monitor,Monitores,4,2055.24,8220.96,Coimbra,Portugal,Miguel
2023-10-12,50,Mesa,Móveis,7,1115.05,7805.35,Valencia,Espanha,David
2023-10-15,24,Cabo Rede,Periféricos,4,764.95,3059.8,Coimbra,Portugal,Sofia
2023-06-13,23,Cabo HDMI,Periféricos,2,2948.58,5897.16,Los Angeles,Estados Unidos,John
2024-01-01,30,Notebook,Computadores,8,1608.87,12870.96,Porto,Portugal,Sofia
2023-10-23,60,Cadeira,Móveis,1,2116.28,2116.28,Rio de Janeiro,Brasil,Ana
2024-01-20,50,Mesa,Móveis,5,2077.24,10386.2,Porto,Portugal,Sofia
2023-11-22,90,HD SSD,Armazenamento,7,4736.38,33154.66,Barcelona,Espanha,María
2023-09-26,20,Monitor,Monitores,8,3402.59,27220.72,Los Angeles,Estados Unidos,Bob
2024-01-04,96,Placa de Vídeo,Periféricos,3,894.0,2682.0,São Paulo,Brasil,Carlos
2023-10-19,35,Computador,Computadores,1,1689.73,1689.73,Rio de Janeiro,Brasil,Carlos
2023-12-21,80,Licença Office 365,Software,2,4409.38,8818.76,Barcelona,Espanha,Carlos
2023-08-08,92,HD Sata,Armazenamento,10,1563.12,15631.2,Coimbra,Portugal,André
2023-08-24,50,Mesa,Móveis,1,1762.46,1762.46,Barcelona,Espanha,Carlos
2023-03-14,96,Placa de Vídeo,Periféricos,8,2910.39,23283.12,São Paulo,Brasil,Ana
2023-05-21,11,Teclado,Periféricos,5,3664.46,18322.3,Coimbra,Portugal,André
2023-10-21,95,Memória,Armazenamento,2,2676.16,5352.32,Coimbra,Portugal,André
2024-02-14,60,Cadeira,Móveis,2,3368.39,6736.78,Madrid,Espanha,Carlos
2023-07-06,90,HD SSD,Armazenamento,6,3122.48,18734.88,São Paulo,Brasil,Ana
2023-05-09,96,Placa de Vídeo,Periféricos,4,3161.09,12644.36,São Paulo,Brasil,Ana
2023-05-31,40,Nobreak,Periféricos,4,3181.77,12727.08,Belo Horizonte,Brasil,Ana
2024-02-10,23,Cabo HDMI,Periféricos,4,979.03,3916.12,Porto,Portugal,Miguel
2023-06-21,70,Licença Windows,Software,9,3398.69,30588.21,Porto,Portugal,Miguel
2023-11-27,20,Monitor,Monitores,4,807.9,3231.6,Valencia,Espanha,María
2024-01-04,23,Cabo HDMI,Periféricos,10,4430.43,44304.3,Coimbra,Portugal,André
2024-02-05,24,Cabo Rede,Periféricos,5,2828.58,14142.9,Rio de Janeiro,Brasil,Carlos
2024-02-10,35,Computador,Computadores,3,832.88,2498.64,Chicago,Estados Unidos,Bob
2023-09-13,22,Cabo Energia,Periféricos,9,4887.33,43985.97,São Paulo,Brasil,Ana
2023-10-14,50,Mesa,Móveis,8,586.52,4692.16,Barcelona,Espanha,Carlos
2023-12-23,23,Cabo HDMI,Periféricos,10,4512.75,45127.5,Los Angeles,Estados Unidos,John
2023-07-21,30,Notebook,Computadores,10,4198.08,41980.8,New York,Estados Unidos,Bob
2023-06-02,10,Mouse,Periféricos,3,1732.32,5196.96,Chicago,Estados Unidos,Bob
2023-05-24,35,Computador,Computadores,7,2426.56,16985.92,Rio de Janeiro,Brasil,Carlos
2023-08-29,95,Memória,Armazenamento,1,3364.91,3364.91,Coimbra,Portugal,André
2023-10-23,80,Licença Office 365,Software,7,2015.53,14108.71,Chicago,Estados Unidos,John
2023-09-13,22,Cabo Energia,Periféricos,9,421.79,3796.11,Los Angeles,Estados Unidos,Alice
2023-11-25,22,Cabo Energia,Periféricos,5,1678.53,8392.65,São Paulo,Brasil,Ana
2023-08-28,24,Cabo Rede,Periféricos,10,2731.53,27315.3,Coimbra,Portugal,André
2023-06-12,50,Mesa,Móveis,5,749.54,3747.7,Porto,Portugal,Miguel
2023-04-06,92,HD Sata,Armazenamento,3,3456.67,10370.01,Porto,Portugal,Miguel
2023-03-09,96,Placa de Vídeo,Periféricos,6,4555.87,27335.22,Rio de Janeiro,Brasil,Ana
2023-10-10,90,HD SSD,Armazenamento,1,4632.44,4632.44,Los Angeles,Estados Unidos,Bob
2023-11-02,95,Memória,Armazenamento,1,1037.63,1037.63,Belo Horizonte,Brasil,Ana
2023-04-24,80,Licença Office 365,Software,4,1705.22,6820.88,Rio de Janeiro,Brasil,Carlos
2023-09-17,10,Mouse,Periféricos,6,1491.04,8946.24,Barcelona,Espanha,María
2023-08-07,35,Computador,Computadores,6,1610.26,9661.56,Chicago,Estados Unidos,John
2023-09-09,10,Mouse,Periféricos,8,4654.08,37232.64,Los Angeles,Estados Unidos,John
2023-05-10,30,Notebook,Computadores,3,2829.77,8489.31,Lisboa,Portugal,André
2023-08-25,40,Nobreak,Periféricos,8,4333.41,34667.28,Los Angeles,Estados Unidos,Alice
2023-10-11,80,Licença Office 365,Software,5,3672.21,18361.05,Belo Horizonte,Brasil,Carlos
2023-10-12,50,Mesa,Móveis,9,2993.08,26937.72,Los Angeles,Estados Unidos,John
2023-06-15,20,Monitor,Monitores,5,3866.83,19334.15,Belo Horizonte,Brasil,Carlos
2024-01-24,11,Teclado,Periféricos,10,4700.43,47004.3,Los Angeles,Estados Unidos,John
2023-09-28,23,Cabo HDMI,Periféricos,9,3374.66,30371.94,Los Angeles,Estados Unidos,John
2023-03-17,95,Memória,Armazenamento,8,3076.97,24615.76,Lisboa,Portugal,Sofia
2023-07-20,30,Notebook,Computadores,4,3741.75,14967.0,Porto,Portugal,Miguel
2023-10-23,11,Teclado,Periféricos,6,4888.66,29331.96,New York,Estados Unidos,John
2023-05-09,22,Cabo Energia,Periféricos,10,2426.09,24260.9,Porto,Portugal,André
2023-05-31,40,Nobreak,Periféricos,6,3435.16,20610.96,New York,Estados Unidos,Alice
2023-03-27,22,Cabo Energia,Periféricos,8,752.68,6021.44,Rio de Janeiro,Brasil,Carlos
2023-10-11,23,Cabo HDMI,Periféricos,3,1188.09,3564.27,Barcelona,Espanha,David
2023-12-09,95,Memória,Armazenamento,7,2012.32,14086.24,Lisboa,Portugal,André
2023-03-17,80,Licença Office 365,Software,3,4749.96,14249.88,Porto,Portugal,Sofia
2024-01-05,10,Mouse,Periféricos,9,4863.51,43771.59,Porto,Portugal,Sofia
2023-04-07,40,Nobreak,Periféricos,3,3684.43,11053.29,Coimbra,Portugal,Miguel
2024-01-05,40,Nobreak,Periféricos,5,1257.17,6285.85,Porto,Portugal,Miguel
2023-07-10,40,Nobreak,Periféricos,10,506.07,5060.7,Porto,Portugal,Sofia
2023-07-16,10,Mouse,Periféricos,1,279.18,279.18,Chicago,Estados Unidos,Alice
2023-05-13,60,Cadeira,Móveis,6,2216.15,13296.9,Lisboa,Portugal,Miguel
2023-09-14,80,Licença Office 365,Software,9,1871.72,16845.48,Porto,Portugal,André
2023-08-27,80,Licença Office 365,Software,1,203.21,203.21,Lisboa,Portugal,Sofia
2023-08-15,60,Cadeira,Móveis,2,727.34,1454.68,Porto,Portugal,André
2023-10-29,10,Mouse,Periféricos,6,775.46,4652.76,Belo Horizonte,Brasil,Ana
2023-06-14,60,Cadeira,Móveis,7,4968.0,34776.0,Lisboa,Portugal,Sofia
2023-06-17,50,Mesa,Móveis,5,4682.32,23411.6,Coimbra,Portugal,André
2023-08-30,30,Notebook,Computadores,5,4494.14,22470.7,Madrid,Espanha,David
2023-09-01,23,Cabo HDMI,Periféricos,2,1582.2,3164.4,Porto,Portugal,André
2023-11-26,24,Cabo Rede,Periféricos,6,1803.94,10823.64,Lisboa,Portugal,André
2023-07-01,30,Notebook,Computadores,10,3440.14,34401.4,Porto,Portugal,Sofia
2023-11-03,40,Nobreak,Periféricos,7,3211.87,22483.09,Lisboa,Portugal,Miguel
2023-09-11,90,HD SSD,Armazenamento,5,2939.93,14699.65,Rio de Janeiro,Brasil,João
2023-09-28,11,Teclado,Periféricos,8,491.42,3931.36,Belo Horizonte,Brasil,Carlos
2023-08-19,20,Monitor,Monitores,2,3378.8,6757.6,Porto,Portugal,André
2023-09-29,95,Memória,Armazenamento,9,2988.86,26899.74,Madrid,Espanha,David
2023-08-21,22,Cabo Energia,Periféricos,10,446.27,4462.7,Porto,Portugal,Sofia
2023-05-28,20,Monitor,Monitores,5,427.24,2136.2,Coimbra,Portugal,Miguel
2024-02-12,95,Memória,Armazenamento,7,2860.02,20020.14,Rio de Janeiro,Brasil,João
2024-01-13,10,Mouse,Periféricos,6,1504.82,9028.92,Chicago,Estados Unidos,Alice
2023-08-28,24,Cabo Rede,Periféricos,10,1087.97,10879.7,Los Angeles,Estados Unidos,Alice
2023-10-03,80,Licença Office 365,Software,2,4239.09,8478.18,Porto,Portugal,André
2023-06-04,90,HD SSD,Armazenamento,5,2582.26,12911.3,New York,Estados Unidos,John
2023-11-10,23,Cabo HDMI,Periféricos,2,2010.75,4021.5,Chicago,Estados Unidos,John
2024-01-13,96,Placa de Vídeo,Periféricos,6,119.79,718.74,Los Angeles,Estados Unidos,Alice
2024-01-11,24,Cabo Rede,Periféricos,5,4684.53,23422.65,New York,Estados Unidos,Bob
2023-11-14,10,Mouse,Periféricos,7,2026.73,14187.11,Belo Horizonte,Brasil,Carlos
2023-12-17,50,Mesa,Móveis,3,1360.33,4080.99,Madrid,Espanha,María
2023-03-05,60,Cadeira,Móveis,9,614.49,5530.41,Belo Horizonte,Brasil,Carlos
2023-03-26,95,Memória,Armazenamento,5,3944.49,19722.45,São Paulo,Brasil,João
2023-09-19,90,HD SSD,Armazenamento,6,3865.08,23190.48,Belo Horizonte,Brasil,Ana
2023-04-22,24,Cabo Rede,Periféricos,3,364.42,1093.26,Chicago,Estados Unidos,Alice
2023-05-08,90,HD SSD,Armazenamento,4,4775.06,19100.24,Valencia,Espanha,Carlos
2023-08-17,10,Mouse,Periféricos,1,335.77,335.77,Porto,Portugal,Miguel
2023-06-08,23,Cabo HDMI,Periféricos,5,1348.3,6741.5,Barcelona,Espanha,María
2023-11-01,23,Cabo HDMI,Periféricos,9,2913.16,26218.44,Barcelona,Espanha,Carlos
2024-01-22,20,Monitor,Monitores,10,4000.31,40003.1,Madrid,Espanha,María
2023-05-29,30,Notebook,Computadores,2,4651.28,9302.56,Rio de Janeiro,Brasil,Ana
2023-09-10,22,Cabo Energia,Periféricos,4,2539.83,10159.32,Madrid,Espanha,Carlos
2023-03-25,30,Notebook,Computadores,10,1669.71,16697.1,São Paulo,Brasil,Carlos
2024-01-04,80,Licença Office 365,Software,4,115.09,460.36,Coimbra,Portugal,Sofia
2023-04-18,70,Licença Windows,Software,1,4463.62,4463.62,Rio de Janeiro,Brasil,Ana
2023-10-29,24,Cabo Rede,Periféricos,5,4467.39,22336.95,Chicago,Estados Unidos,John
2023-11-09,35,Computador,Computadores,10,1573.5,15735.0,Chicago,Estados Unidos,John
2023-04-29,10,Mouse,Periféricos,2,3052.49,6104.98,Rio de Janeiro,Brasil,Carlos
2024-02-15,80,Licença Office 365,Software,10,2734.22,27342.2,Madrid,Espanha,David
2023-03-28,11,Teclado,Periféricos,4,1789.28,7157.12,Madrid,Espanha,David
2023-06-16,20,Monitor,Monitores,4,1521.35,6085.4,Coimbra,Portugal,André
2023-10-15,92,HD Sata,Armazenamento,10,3110.76,31107.6,São Paulo,Brasil,Carlos
2023-10-11,20,Monitor,Monitores,5,4789.04,23945.2,Chicago,Estados Unidos,Alice
2023-05-16,60,Cadeira,Móveis,8,2800.15,22401.2,Coimbra,Portugal,Miguel
2023-12-09,70,Licença Windows,Software,7,654.34,4580.38,São Paulo,Brasil,João
2023-09-09,35,Computador,Computadores,2,594.78,1189.56,Chicago,Estados Unidos,Bob
2023-04-01,90,HD SSD,Armazenamento,8,1572.95,12583.6,Coimbra,Portugal,Sofia
2023-09-03,90,HD SSD,Armazenamento,2,4676.61,9353.22,Chicago,Estados Unidos,John
2023-10-18,24,Cabo Rede,Periféricos,8,3431.22,27449.76,Porto,Portugal,Sofia
2023-09-18,30,Notebook,Computadores,5,1304.04,6520.2,Barcelona,Espanha,Carlos
2023-09-15,30,Notebook,Computadores,2,807.76,1615.52,Madrid,Espanha,María
2023-12-22,90,HD SSD,Armazenamento,3,492.24,1476.72,Chicago,Estados Unidos,Alice
2023-05-29,35,Computador,Computadores,1,4438.33,4438.33,Lisboa,Portugal,André
2023-04-14,60,Cadeira,Móveis,6,834.1,5004.6,Porto,Portugal,Sofia
2023-11-23,95,Memória,Armazenamento,4,3732.61,14930.44,Porto,Portugal,Sofia
2023-11-27,70,Licença Windows,Software,2,4246.77,8493.54,New York,Estados Unidos,Bob
2023-10-16,24,Cabo Rede,Periféricos,2,662.62,1325.24,Barcelona,Espanha,Carlos
2023-02-19,24,Cabo Rede,Periféricos,3,4181.39,12544.17,Coimbra,Portugal,Sofia
2023-09-01,40,Nobreak,Periféricos,3,788.74,2366.22,Lisboa,Portugal,André
2023-05-02,80,Licença Office 365,Software,6,2847.59,17085.54,Porto,Portugal,André
2023-03-29,22,Cabo Energia,Periféricos,10,1003.92,10039.2,Rio de Janeiro,Brasil,Ana
2023-02-24,11,Teclado,Periféricos,8,84.8,678.4,Coimbra,Portugal,Sofia
2023-06-03,70,Licença Windows,Software,1,733.06,733.06,Madrid,Espanha,Carlos
2023-12-12,96,Placa de Vídeo,Periféricos,7,331.25,2318.75,New York,Estados Unidos,John
2023-10-11,80,Licença Office 365,Software,6,3475.21,20851.26,São Paulo,Brasil,Carlos
2023-12-01,40,Nobreak,Periféricos,4,1226.24,4904.96,Lisboa,Portugal,Sofia
2023-08-13,35,Computador,Computadores,1,3102.01,3102.01,Belo Horizonte,Brasil,Ana
2023-07-27,20,Monitor,Monitores,6,3939.48,23636.88,New York,Estados Unidos,Alice
2023-04-15,30,Notebook,Computadores,5,2459.33,12296.65,Barcelona,Espanha,David
2023-11-10,90,HD SSD,Armazenamento,7,4111.54,28780.78,Madrid,Espanha,Carlos
2023-10-26,80,Licença Office 365,Software,2,2259.84,4519.68,São Paulo,Brasil,Carlos
2024-01-15,92,HD Sata,Armazenamento,6,1922.22,11533.32,New York,Estados Unidos,Alice
2023-08-17,35,Computador,Computadores,9,616.91,5552.19,Chicago,Estados Unidos,Bob
2023-06-16,10,Mouse,Periféricos,3,3762.34,11287.02,New York,Estados Unidos,John
2023-05-09,96,Placa de Vídeo,Periféricos,6,1584.07,9504.42,São Paulo,Brasil,Ana
2023-03-31,40,Nobreak,Periféricos,9,355.72,3201.48,Barcelona,Espanha,David
2023-10-17,60,Cadeira,Móveis,7,1277.4,8941.8,Barcelona,Espanha,David
2024-01-25,50,Mesa,Móveis,5,307.75,1538.75,Los Angeles,Estados Unidos,Alice
2023-06-16,60,Cadeira,Móveis,6,1179.62,7077.72,Barcelona,Espanha,David
2023-05-07,80,Licença Office 365,Software,1,217.32,217.32,Barcelona,Espanha,David
2024-01-05,40,Nobreak,Periféricos,5,121.99,609.95,Valencia,Espanha,María
2023-02-22,96,Placa de Vídeo,Periféricos,10,1115.78,11157.8,Madrid,Espanha,Carlos
2023-10-08,96,Placa de Vídeo,Periféricos,7,4793.17,33552.19,Rio de Janeiro,Brasil,Carlos
2024-01-07,35,Computador,Computadores,1,3379.28,3379.28,Chicago,Estados Unidos,Bob
2023-03-29,10,Mouse,Periféricos,8,2651.84,21214.72,Chicago,Estados Unidos,Alice
2023-06-22,50,Mesa,Móveis,10,3458.52,34585.2,Coimbra,Portugal,Sofia
2023-09-22,40,Nobreak,Periféricos,10,2014.24,20142.4,Barcelona,Espanha,David
2023-02-17,70,Licença Windows,Software,4,2217.77,8871.08,Porto,Portugal,Miguel
2023-06-25,23,Cabo HDMI,Periféricos,6,1588.69,9532.14,Belo Horizonte,Brasil,Carlos
2023-12-22,40,Nobreak,Periféricos,2,1630.07,3260.14,New York,Estados Unidos,John
2023-03-16,90,HD SSD,Armazenamento,4,938.82,3755.28,Chicago,Estados Unidos,John
2023-07-13,60,Cadeira,Móveis,2,2863.97,5727.94,Belo Horizonte,Brasil,João
2023-07-01,30,Notebook,Computadores,10,1533.77,15337.7,Madrid,Espanha,María
2023-10-10,11,Teclado,Periféricos,6,3997.06,23982.36,Belo Horizonte,Brasil,João
2023-05-31,20,Monitor,Monitores,8,2401.01,19208.08,Valencia,Espanha,David
2023-11-30,10,Mouse,Periféricos,9,3579.92,32219.28,Barcelona,Espanha,María
2023-03-19,70,Licença Windows,Software,10,2193.12,21931.2,Barcelona,Espanha,Carlos
2023-11-03,92,HD Sata,Armazenamento,8,2425.81,19406.48,Chicago,Estados Unidos,John
2023-06-02,35,Computador,Computadores,7,616.36,4314.52,Rio de Janeiro,Brasil,Carlos
2023-07-25,95,Memória,Armazenamento,7,1085.9,7601.3,Chicago,Estados Unidos,Bob
2023-02-22,11,Teclado,Periféricos,7,154.4,1080.8,São Paulo,Brasil,Carlos
2023-08-27,23,Cabo HDMI,Periféricos,3,4837.03,14511.09,Barcelona,Espanha,David
2023-10-21,30,Notebook,Computadores,3,2051.37,6154.11,Los Angeles,Estados Unidos,Alice
2023-02-28,24,Cabo Rede,Periféricos,5,1200.68,6003.4,Valencia,Espanha,María
2023-05-13,50,Mesa,Móveis,10,2008.58,20085.8,Madrid,Espanha,María
2023-05-17,92,HD Sata,Armazenamento,2,1652.56,3305.12,Belo Horizonte,Brasil,Ana
2023-12-19,35,Computador,Computadores,6,353.81,2122.86,Madrid,Espanha,María
2023-04-01,35,Computador,Computadores,2,4604.45,9208.9,Lisboa,Portugal,Sofia
